project_id,bim360_account_id,user_id,service,role,created_at
a2a8a996-5627-4e4f-805e-a651dbd6e9af,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-09-28 18:39:19.339852
a2a8a996-5627-4e4f-805e-a651dbd6e9af,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-09-28 18:39:19.806113
a2a8a996-5627-4e4f-805e-a651dbd6e9af,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-09-28 18:39:20.017416
f1594302-5834-4a27-ac73-227b859ad755,956c9a49-bc6e-4459-b873-d9ecea0600cb,673b41b9-bbd7-4c50-b3c2-a28b2f1130c6,documentManagement,project_user,2021-01-20 14:14:29.619679
78b5582f-3b03-4a29-8fc8-646cc4fb8b18,956c9a49-bc6e-4459-b873-d9ecea0600cb,a70815e8-31e8-4722-a252-20f067324173,documentManagement,project_user,2020-09-30 20:44:19.837224
78b5582f-3b03-4a29-8fc8-646cc4fb8b18,956c9a49-bc6e-4459-b873-d9ecea0600cb,a70815e8-31e8-4722-a252-20f067324173,designCollaboration,project_user,2020-09-30 20:44:19.784371
756807c3-b937-4641-a3fd-1999b341021e,956c9a49-bc6e-4459-b873-d9ecea0600cb,79d21222-9cc1-4db2-955d-7515edf70294,documentManagement,project_user,2020-12-07 15:07:37.075708
756807c3-b937-4641-a3fd-1999b341021e,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69a51d0-dc7a-4cdf-9488-7321333522fa,documentManagement,project_user,2020-12-07 15:07:37.997774
c3c9484a-ef46-41bf-8645-a92eefefa0ef,956c9a49-bc6e-4459-b873-d9ecea0600cb,63674599-9b23-441e-aa82-35d64f4563a3,documentManagement,project_user,2020-12-07 16:24:31.042915
feca6ae3-7926-475b-8e1d-529cffbe3f92,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-10-01 15:11:48.105949
feca6ae3-7926-475b-8e1d-529cffbe3f92,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-10-01 15:11:48.135346
feca6ae3-7926-475b-8e1d-529cffbe3f92,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-10-01 15:11:48.165725
feca6ae3-7926-475b-8e1d-529cffbe3f92,956c9a49-bc6e-4459-b873-d9ecea0600cb,018f2cdc-1ef9-49b3-b0b5-a14b11f42384,documentManagement,project_user,2020-10-01 15:11:47.256671
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-10-01 20:53:35.318094
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-10-01 20:53:35.352995
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-10-01 20:53:35.398376
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,89f1c7c3-332b-414a-999d-0c98efc442a2,documentManagement,project_user,2020-10-01 20:53:35.631642
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-10-01 20:53:36.460851
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-10-01 20:53:36.706614
e744d4c7-5159-41ed-87c9-6e09795157fd,956c9a49-bc6e-4459-b873-d9ecea0600cb,474c6cf3-9955-451f-908b-a518a6584017,documentManagement,project_user,2020-10-05 13:44:47.413048
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,bfe0be51-ed5e-4be2-ad49-0401924f11a3,designCollaboration,project_user,2020-04-30 18:44:30.899011
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,bfe0be51-ed5e-4be2-ad49-0401924f11a3,documentManagement,project_user,2020-04-30 18:44:30.855129
17ada765-b6e7-43d0-9530-6918b4925919,956c9a49-bc6e-4459-b873-d9ecea0600cb,89f1c7c3-332b-414a-999d-0c98efc442a2,documentManagement,project_user,2020-05-15 13:33:01.4431
2f22d1dc-8569-4e32-83f2-c2ac7cd83c55,956c9a49-bc6e-4459-b873-d9ecea0600cb,503b8fad-d9b9-4081-9f53-1d9ff26b0545,documentManagement,project_user,2020-05-15 13:33:32.676417
08941358-cb24-41cb-93fa-501acce5e184,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,designCollaboration,project_user,2020-06-16 14:55:36.110663
08941358-cb24-41cb-93fa-501acce5e184,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-06-16 14:55:36.150008
2f22d1dc-8569-4e32-83f2-c2ac7cd83c55,956c9a49-bc6e-4459-b873-d9ecea0600cb,bfe0be51-ed5e-4be2-ad49-0401924f11a3,documentManagement,project_user,2020-06-23 19:26:34.051326
e8cd7af3-1b00-4bf3-ae5c-729a19eab48d,956c9a49-bc6e-4459-b873-d9ecea0600cb,842fa23a-c6d2-464b-a499-96598257e971,designCollaboration,project_user,2020-06-02 14:26:30.490334
e8cd7af3-1b00-4bf3-ae5c-729a19eab48d,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-05-19 15:59:49.425213
15f48bc6-8107-48bb-9dc3-48cf2d4b1d71,956c9a49-bc6e-4459-b873-d9ecea0600cb,89f1c7c3-332b-414a-999d-0c98efc442a2,designCollaboration,project_user,2020-06-11 17:16:13.294106
15f48bc6-8107-48bb-9dc3-48cf2d4b1d71,956c9a49-bc6e-4459-b873-d9ecea0600cb,89f1c7c3-332b-414a-999d-0c98efc442a2,documentManagement,project_user,2020-06-11 17:16:13.336967
d2ac702a-e935-4f8c-90ee-5bfb9d5b5839,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,designCollaboration,project_user,2020-06-15 14:44:53.747162
d2ac702a-e935-4f8c-90ee-5bfb9d5b5839,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,documentManagement,project_user,2020-06-15 14:44:53.801031
08fab244-8162-4eeb-b707-6667c6b92460,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-11-17 21:24:32.407558
08fab244-8162-4eeb-b707-6667c6b92460,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-11-17 21:24:32.447456
0a76c93c-6f2f-492d-bc22-05c65302a281,956c9a49-bc6e-4459-b873-d9ecea0600cb,67f7a265-bf5b-4f82-832d-cc4630b646a2,documentManagement,project_user,2022-12-13 13:22:06.704423
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-07-17 12:55:51.866893
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69984ee-4386-4f71-9b47-b1f2d23b16dc,documentManagement,project_user,2020-08-24 17:56:06.072863
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-07-17 12:55:51.898013
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-07-17 12:55:51.930179
78b5582f-3b03-4a29-8fc8-646cc4fb8b18,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-06-16 12:54:06.209767
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,673b41b9-bbd7-4c50-b3c2-a28b2f1130c6,documentManagement,project_user,2020-07-20 14:38:18.88479
8d834196-6fe4-4854-9d13-1fbf7445f3ad,956c9a49-bc6e-4459-b873-d9ecea0600cb,842fa23a-c6d2-464b-a499-96598257e971,documentManagement,project_user,2020-07-09 15:28:30.587723
1cd57720-4869-4fc0-bd79-288ac0bc21a3,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69a51d0-dc7a-4cdf-9488-7321333522fa,documentManagement,project_user,2020-07-24 07:16:00.553756
1cd57720-4869-4fc0-bd79-288ac0bc21a3,956c9a49-bc6e-4459-b873-d9ecea0600cb,ac7b148a-70e8-449d-8c21-73d6c2a4af56,documentManagement,project_user,2020-07-24 13:09:47.733189
1cd57720-4869-4fc0-bd79-288ac0bc21a3,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,documentManagement,project_user,2020-07-24 13:09:47.507797
14b6fa96-af3a-41ba-99a9-a88053bb4cd7,956c9a49-bc6e-4459-b873-d9ecea0600cb,24d2b702-d0a6-49ae-a6cc-e6d8d366a960,documentManagement,project_user,2020-09-10 14:13:32.886553
3db9f5b3-4caf-4518-ada3-73683d87cd9f,956c9a49-bc6e-4459-b873-d9ecea0600cb,63674599-9b23-441e-aa82-35d64f4563a3,documentManagement,project_user,2021-05-06 18:25:16.198924
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,documentManagement,project_user,2020-10-30 16:00:56.538666
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,designCollaboration,project_user,2020-10-30 16:00:56.496114
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,documentManagement,project_user,2020-10-30 16:00:57.057241
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69a51d0-dc7a-4cdf-9488-7321333522fa,documentManagement,project_user,2020-10-30 16:00:56.764914
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,designCollaboration,project_user,2020-10-30 16:00:57.0287
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69a51d0-dc7a-4cdf-9488-7321333522fa,designCollaboration,project_user,2020-10-30 16:00:56.791406
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,documentManagement,project_user,2020-10-30 16:00:57.77165
bc5f471b-ca90-42fe-8a97-9d9062b54bd9,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,designCollaboration,project_user,2020-10-30 16:00:57.741061
e14cdd99-aa3f-4762-b7af-c1cbb1588c03,956c9a49-bc6e-4459-b873-d9ecea0600cb,a70815e8-31e8-4722-a252-20f067324173,documentManagement,project_user,2020-11-24 15:23:38.081681
a2a8a996-5627-4e4f-805e-a651dbd6e9af,956c9a49-bc6e-4459-b873-d9ecea0600cb,95d67df1-5679-4eb6-9327-783f101758dd,documentManagement,project_user,2020-12-01 13:47:09.120409
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-12-14 13:32:12.57742
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-12-14 13:32:12.642403
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-12-14 13:32:12.719001
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-12-14 13:32:13.695783
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,522c731a-6a98-434f-8a12-12f8fd2cb74a,documentManagement,project_user,2020-12-14 13:32:13.063348
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-12-14 13:32:13.979813
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,63674599-9b23-441e-aa82-35d64f4563a3,documentManagement,project_user,2020-12-14 13:32:13.388589
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,documentManagement,project_user,2020-12-14 13:32:14.891823
496d0984-e920-4255-8b84-3fc95292371b,956c9a49-bc6e-4459-b873-d9ecea0600cb,d650312f-dba3-4cd6-a022-958e36e5f2a8,documentManagement,project_user,2020-08-06 19:11:16.767914
4d911616-8373-4231-9d1f-77076a04bcce,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2021-04-12 19:04:14.275914
4d911616-8373-4231-9d1f-77076a04bcce,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2021-04-12 19:04:14.851869
596562f7-9d73-41f3-aaee-daa91a9d5a0d,956c9a49-bc6e-4459-b873-d9ecea0600cb,474c6cf3-9955-451f-908b-a518a6584017,documentManagement,project_user,2020-08-11 17:28:00.624755
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-12-18 15:52:21.050623
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-12-18 15:52:21.114871
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-12-18 15:52:21.193994
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-12-18 15:52:21.831243
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-12-18 15:52:21.530108
ec6d1f47-e285-42b6-91fc-8c62204ebe73,956c9a49-bc6e-4459-b873-d9ecea0600cb,4700f8c4-321f-4ee2-9194-c9af6595e9dc,insight,project_user,2022-04-13 12:24:47.789341
ec6d1f47-e285-42b6-91fc-8c62204ebe73,956c9a49-bc6e-4459-b873-d9ecea0600cb,4700f8c4-321f-4ee2-9194-c9af6595e9dc,documentManagement,project_user,2022-04-13 12:24:47.743718
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2020-08-14 12:37:09.959634
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2020-08-14 12:37:10.011645
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2020-08-14 12:37:09.669279
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2020-08-14 12:37:10.317445
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,503b8fad-d9b9-4081-9f53-1d9ff26b0545,documentManagement,project_user,2020-08-14 12:37:10.630098
5366ea1e-2076-481a-adf1-776e1873e5e6,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2020-08-14 12:37:10.916048
b734f33d-3597-412f-a1f9-e83d526590c8,956c9a49-bc6e-4459-b873-d9ecea0600cb,842fa23a-c6d2-464b-a499-96598257e971,documentManagement,project_user,2020-12-22 19:35:44.898436
26fa60cf-ed6b-466c-b031-276694ee0fd2,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,documentManagement,project_user,2021-01-04 13:36:20.610643
17ada765-b6e7-43d0-9530-6918b4925919,956c9a49-bc6e-4459-b873-d9ecea0600cb,522c731a-6a98-434f-8a12-12f8fd2cb74a,documentManagement,project_user,2020-06-22 12:02:40.672151
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,ed8c8d85-7315-47ef-9763-c536bfe451bc,documentManagement,project_user,2020-07-29 12:54:56.536207
1cd57720-4869-4fc0-bd79-288ac0bc21a3,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,documentManagement,project_user,2020-07-30 21:32:44.429215
c9467327-2016-4182-be4f-acfb335e7c45,956c9a49-bc6e-4459-b873-d9ecea0600cb,00688046-8909-4d42-8579-e92777268ead,documentManagement,project_user,2021-01-11 21:10:14.751825
15f48bc6-8107-48bb-9dc3-48cf2d4b1d71,956c9a49-bc6e-4459-b873-d9ecea0600cb,bfe0be51-ed5e-4be2-ad49-0401924f11a3,documentManagement,project_user,2020-08-05 17:22:28.662145
15f48bc6-8107-48bb-9dc3-48cf2d4b1d71,956c9a49-bc6e-4459-b873-d9ecea0600cb,bfe0be51-ed5e-4be2-ad49-0401924f11a3,designCollaboration,project_user,2020-08-05 17:22:28.7125
b734f33d-3597-412f-a1f9-e83d526590c8,956c9a49-bc6e-4459-b873-d9ecea0600cb,24d2b702-d0a6-49ae-a6cc-e6d8d366a960,documentManagement,project_user,2021-01-05 18:46:03.987202
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,ed8c8d85-7315-47ef-9763-c536bfe451bc,documentManagement,project_user,2021-01-05 20:35:43.225886
e744d4c7-5159-41ed-87c9-6e09795157fd,956c9a49-bc6e-4459-b873-d9ecea0600cb,ac7b148a-70e8-449d-8c21-73d6c2a4af56,documentManagement,project_user,2021-01-12 16:55:07.772582
83d38beb-3733-4f51-80f9-d48b8b8a71b9,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2021-02-02 21:42:10.39717
83d38beb-3733-4f51-80f9-d48b8b8a71b9,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2021-02-02 21:42:11.005039
c8063789-b34f-45c4-9337-6e8354685642,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,documentManagement,project_user,2021-02-04 21:40:13.775241
96cc8f7f-95cc-44b2-a3da-25af66c58da6,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2021-03-11 15:24:44.817347
a2a2055e-79c9-4a5a-9d56-83a97c93ea17,956c9a49-bc6e-4459-b873-d9ecea0600cb,79d21222-9cc1-4db2-955d-7515edf70294,documentManagement,project_user,2021-10-25 17:02:16.552237
c42a9895-6dd8-4c6b-977f-5053995195d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2021-03-16 13:32:55.441557
c42a9895-6dd8-4c6b-977f-5053995195d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2021-03-16 13:32:54.814723
c42a9895-6dd8-4c6b-977f-5053995195d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,503b8fad-d9b9-4081-9f53-1d9ff26b0545,documentManagement,project_user,2021-03-16 13:32:56.66221
a2a8a996-5627-4e4f-805e-a651dbd6e9af,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,documentManagement,project_user,2021-02-15 15:30:48.278564
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,projectAdministration,project_admin,2021-02-17 15:51:46.293537
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2021-02-17 15:51:46.380772
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2021-02-17 15:51:46.46646
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,6df2581b-4b75-4933-be94-bd3aa300b5db,documentManagement,project_user,2021-02-17 15:51:46.804481
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2021-02-17 15:51:48.880687
c9467327-2016-4182-be4f-acfb335e7c45,956c9a49-bc6e-4459-b873-d9ecea0600cb,8c139254-885f-4b4e-a1cc-66f75aa06f32,documentManagement,project_user,2021-02-22 14:21:55.888165
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,24d2b702-d0a6-49ae-a6cc-e6d8d366a960,documentManagement,project_user,2021-02-23 14:57:45.494118
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,673b41b9-bbd7-4c50-b3c2-a28b2f1130c6,documentManagement,project_user,2021-02-23 14:57:45.769398
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,insight,project_admin,2021-02-25 20:35:50.380644
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,8e107fae-ce0d-48ea-98b6-685cd60c033d,documentManagement,project_admin,2021-02-25 20:35:50.481123
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,f250799d-f5b7-4d9e-a89b-39a33635d8bb,documentManagement,project_user,2021-02-25 20:35:50.819363
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,89f1c7c3-332b-414a-999d-0c98efc442a2,documentManagement,project_user,2021-02-25 20:35:52.176104
09a32bfb-9c1d-47c8-8e9e-bb6a3e32002e,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,documentManagement,project_user,2021-02-26 20:45:34.127775
09a32bfb-9c1d-47c8-8e9e-bb6a3e32002e,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,documentManagement,project_user,2021-02-26 20:45:34.651247
09a32bfb-9c1d-47c8-8e9e-bb6a3e32002e,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,documentManagement,project_user,2021-02-26 20:45:34.395349
b734f33d-3597-412f-a1f9-e83d526590c8,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,documentManagement,project_user,2021-02-26 20:44:25.447791
b734f33d-3597-412f-a1f9-e83d526590c8,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,documentManagement,project_user,2021-02-26 20:44:25.739466
b734f33d-3597-412f-a1f9-e83d526590c8,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,documentManagement,project_user,2021-02-26 20:44:26.175656
6c12f2a6-d227-4c2c-a0ad-57caa61bd8a4,956c9a49-bc6e-4459-b873-d9ecea0600cb,076ebd90-2868-426c-b47b-0e5a6d6ee75c,documentManagement,project_user,2021-02-26 20:43:56.515461
6c12f2a6-d227-4c2c-a0ad-57caa61bd8a4,956c9a49-bc6e-4459-b873-d9ecea0600cb,32146830-45fe-4e20-bee0-b4f491f2ae12,documentManagement,project_user,2021-02-26 20:43:56.990594
6c12f2a6-d227-4c2c-a0ad-57caa61bd8a4,956c9a49-bc6e-4459-b873-d9ecea0600cb,ee7ff653-b756-4e4c-b78e-f86af61bfbd8,documentManagement,project_user,2021-02-26 20:43:57.482647
9fd1f9ce-ddb1-4b15-9d5f-1777b53f4982,956c9a49-bc6e-4459-b873-d9ecea0600cb,2a7f3203-dfb7-42a0-aa17-cb510a6d5f57,documentManagement,project_user,2021-02-26 20:47:08.600996
9fd1f9ce-ddb1-4b15-9d5f-1777b53f4982,956c9a49-bc6e-4459-b873-d9ecea0600cb,79d21222-9cc1-4db2-955d-7515edf70294,documentManagement,project_user,2021-02-26 20:47:08.856576
9fd1f9ce-ddb1-4b15-9d5f-1777b53f4982,956c9a49-bc6e-4459-b873-d9ecea0600cb,d69a51d0-dc7a-4cdf-9488-7321333522fa,documentManagement,project_user,2021-02-26 20:47:09.10395
9fd1f9ce-ddb1-4b15-9d5f-1777b53f4982,956c9a49-bc6e-4459-b873-d9ecea0600cb,ac7b148a-70e8-449d-8c21-73d6c2a4af56,documentManagement,project_user,2021-02-26 20:47:09.355183
048c16f4-edaa-4b76-9ff5-8bad1e2e67ea,956c9a49-bc6e-4459-b873-d9ecea0600cb,95d67df1-5679-4eb6-9327-783f101758dd,documentManagement,project_user,2021-03-02 18:07:10.739994
